,Day,Month,Year,Latitud,Longitud,Sierra,Hierro,PIT,LC_capture,Ancho_capture,Plastron_capture,Peso_capture,lcclass,Birth_year,Release_year,release,Stage,Sex,Age_release,Age_capture,mod.ID,dup.ID,Sex_capture,Sex_stage,Sex_retro
1814,25,11,1993,,,14576,,,21,22.5,15,0.85,20,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,550,FALSE,Indeterminada,Indeterminada,Indeterminada
1815,25,11,1993,,,14577,,,20.7,21.8,14.9,0.9,20,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,551,FALSE,Indeterminada,Indeterminada,Indeterminada
1816,25,11,1993,,,14578,578,13869055,18.9,19.5,13.2,0.6,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,552,FALSE,Indeterminada,Indeterminada,Indeterminada
1817,29,8,2000,-1.36549,-89.16228,,578,13869055,30.1,31.1,21.3,3.3,30,1990.5,1993,0,Juvenil,Juvenil,2.5,9.5,552,FALSE,Indeterminada,Indeterminada,Indeterminada
1818,25,11,1993,,,14579,,,20.3,21.6,14.4,0.75,20,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,553,FALSE,Indeterminada,Indeterminada,Indeterminada
1819,21,11,1994,,,14579,,,22.5,24.7,16.5,1.3,20,1990.5,1993,0,Juvenil,Macho,2.5,3.5,553,FALSE,Indeterminada,Indeterminada,Indeterminada
1820,25,11,1993,,,14580,,,17.7,18.9,11.8,0.5,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,554,FALSE,Indeterminada,Indeterminada,Indeterminada
1821,25,11,1993,,,14581,,,19.2,21.2,12.7,0.7,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,555,FALSE,Indeterminada,Indeterminada,Indeterminada
1822,18,11,1994,,,14581,,,23.4,26.7,17.1,1.5,20,1990.5,1993,0,Juvenil,Macho,2.5,3.5,555,FALSE,Indeterminada,Indeterminada,Indeterminada
1823,25,11,1993,,,14582,,,19,20.5,13.5,0.7,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,556,FALSE,Indeterminada,Indeterminada,Indeterminada
1824,25,11,1993,,,14583,,,19.4,21.5,13.6,0.75,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,557,FALSE,Indeterminada,Indeterminada,Indeterminada
1825,25,11,1993,,,14584,,,18.6,20.5,13.6,0.6,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,558,FALSE,Indeterminada,Indeterminada,Indeterminada
1826,25,11,1993,,,14585,,,17,18.2,11.8,0.45,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,559,FALSE,Indeterminada,Indeterminada,Indeterminada
1827,25,11,1993,,,14586,,,19.2,20.5,13.6,0.6,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,560,FALSE,Indeterminada,Indeterminada,Indeterminada
1828,25,11,1993,,,14587,,,21.2,23,14.9,0.9,20,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,561,FALSE,Indeterminada,Indeterminada,Indeterminada
1829,25,11,1993,,,14588,,,21.2,22.3,14.6,0.9,20,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,562,FALSE,Indeterminada,Indeterminada,Indeterminada
1830,25,11,1993,,,14589,,,18.6,19.8,13.2,0.6,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,563,FALSE,Indeterminada,Indeterminada,Indeterminada
1831,25,11,1993,,,14590,,,18.9,21,13.3,0.6,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,564,FALSE,Indeterminada,Indeterminada,Indeterminada
1832,25,11,1993,,,14591,,,19.8,21,13.9,0.7,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,565,FALSE,Indeterminada,Indeterminada,Indeterminada
1833,25,11,1993,,,14592,,,18.5,20,13.2,0.6,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,566,FALSE,Indeterminada,Indeterminada,Indeterminada
1834,25,11,1993,,,14593,,,19.4,21.3,14.1,0.75,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,567,FALSE,Indeterminada,Indeterminada,Indeterminada
1835,25,11,1993,,,14594,,,19.8,21.6,14,0.65,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,568,FALSE,Indeterminada,Indeterminada,Indeterminada
1836,21,11,1994,,,14594,,,22,25.5,16.7,1.4,20,1990.5,1993,0,Juvenil,Macho,2.5,3.5,568,FALSE,Indeterminada,Indeterminada,Indeterminada
1837,25,11,1993,,,14595,,,18.4,19.2,12.9,0.5,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,569,FALSE,Indeterminada,Indeterminada,Indeterminada
1838,21,11,1994,,,14595,,,20.7,21.6,14.5,0.8,20,1990.5,1993,0,Juvenil,Macho,2.5,3.5,569,FALSE,Indeterminada,Indeterminada,Indeterminada
1839,25,11,1993,,,14596,,,19.9,20.7,14,0.7,10,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,570,FALSE,Indeterminada,Indeterminada,Indeterminada
1840,25,11,1993,,,14597,,,20.1,19.9,13.3,0.6,20,1990.5,1993,1,Juvenil,Indeterminada,2.5,2.5,571,FALSE,Indeterminada,Indeterminada,Indeterminada
1842,16,11,1994,,,14598,,,19,21,12.9,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,572,FALSE,Indeterminada,Indeterminada,Indeterminada
1841,1,12,1993,,,14598,,,19.5,20.2,13.5,5.2,10,1991.5,1994,0,Juvenil,,2.5,1.5,572,FALSE,Indeterminada,Indeterminada,Indeterminada
1843,16,11,1994,,,14599,,,21,22.2,14.9,1.1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,573,FALSE,Indeterminada,Indeterminada,Indeterminada
1844,16,11,1994,,,14600,,,20.4,21.5,14,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,574,FALSE,Indeterminada,Indeterminada,Indeterminada
1845,16,11,1994,,,14601,,,20.3,22.1,14.5,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,575,FALSE,Indeterminada,Indeterminada,Indeterminada
1846,16,11,1994,,,14602,,,18.6,19.8,12.9,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,576,FALSE,Indeterminada,Indeterminada,Indeterminada
1847,16,11,1994,,,14603,603,42085002,20.2,22,14,0.75,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,577,FALSE,Indeterminada,Indeterminada,Hembra
1848,2,9,2000,-1.36835,-89.69927,14603,603,42085002,43.4,47.3,33.5,9.75,40,1991.5,1994,0,Juvenil,Juvenil,2.5,8.5,577,FALSE,Indeterminada,Indeterminada,Hembra
1849,25,7,2002,-1.21051,-89.41357,14603,603,42085002,50.3,53.8,39.1,14.5,50,1991.5,1994,0,Juvenil,Juvenil,2.5,10.5,577,FALSE,Indeterminada,Indeterminada,Hembra
1850,8,9,2007,-1.36769,-89.6983,14603,603,42085002,59,62,45,24,,1991.5,1994,0,Adulta,Hembra,2.5,15.5,577,FALSE,Hembra,Hembra,Hembra
1851,3,6,2010,-1.36819,-89.69949,14603,603,42085002,60.9,,,,60,1991.5,1994,0,Adulta,Hembra,2.5,18.5,577,FALSE,Hembra,Hembra,Hembra
1852,16,11,1994,,,14604,,,21.4,22.6,15.1,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,578,FALSE,Indeterminada,Indeterminada,Indeterminada
1853,16,11,1994,,,14605,,,21,22.7,14.8,0.95,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,579,FALSE,Indeterminada,Indeterminada,Indeterminada
1854,16,11,1994,,,14606,,,21,22.9,14.9,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,580,FALSE,Indeterminada,Indeterminada,Indeterminada
1855,16,11,1994,,,14607,,,20.1,21.7,14.1,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,581,FALSE,Indeterminada,Indeterminada,Indeterminada
1856,16,11,1994,,,14608,608,42040891,20.7,22.7,14.7,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,582,FALSE,Indeterminada,Indeterminada,Hembra
1857,1,9,2000,-1.36697,-89.69938,14608,608,42040891,45.5,50.1,35.6,11.25,40,1991.5,1994,0,Juvenil,Hembra,2.5,8.5,582,FALSE,Indeterminada,Indeterminada,Hembra
1858,29,5,2003,-1.22059,-89.41906,14608,608,42040891,54.8,58.5,43.4,10,50,1991.5,1994,0,Adulta,Hembra,2.5,11.5,582,FALSE,Hembra,Hembra,Hembra
1859,16,11,1994,,,14609,,,20.5,22,14.4,0.85,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,583,FALSE,Indeterminada,Indeterminada,Indeterminada
1860,16,11,1994,,,14610,,,20.2,22,14.1,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,584,FALSE,Indeterminada,Indeterminada,Indeterminada
1861,16,11,1994,,,14611,,,19.2,20.7,13.3,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,585,FALSE,Indeterminada,Indeterminada,Indeterminada
1862,16,11,1994,,,14612,612,42036519,21,22.7,14.7,0.95,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,586,FALSE,Indeterminada,Indeterminada,Hembra
1863,1,9,2000,-1.36562,-89.70015,14612,612,42036519,44.5,47.5,34.4,14,40,1991.5,1994,0,Juvenil,Juvenil,2.5,8.5,586,FALSE,Indeterminada,Indeterminada,Hembra
1864,30,5,2003,-1.36584,-89.70063,14612,612,42036519,53.2,56.4,41.8,14.4,50,1991.5,1994,0,Juvenil,Juvenil,2.5,11.5,586,FALSE,Indeterminada,Indeterminada,Hembra
1865,3,6,2010,,,14612,612,42036519,60.5,,,,60,1991.5,1994,0,Adulta,Hembra,2.5,18.5,586,FALSE,Hembra,Hembra,Hembra
1866,16,11,1994,,,14613,,,20.2,21.7,14,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,587,FALSE,Indeterminada,Indeterminada,Indeterminada
1867,16,11,1994,,,14614,,,20.3,21,14.1,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,588,FALSE,Indeterminada,Indeterminada,Indeterminada
1868,16,11,1994,,,14615,,,21.7,23.2,15.1,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,589,FALSE,Indeterminada,Indeterminada,Indeterminada
1869,16,11,1994,,,14616,616,42034596,20.5,21.5,14.4,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,590,FALSE,Indeterminada,Indeterminada,Indeterminada
1870,2,9,2000,-1.37454,-89.6976,14616,616,42034596,46.5,47.5,36.4,8.1,40,1991.5,1994,0,Juvenil,Hembra,2.5,8.5,590,FALSE,Indeterminada,Indeterminada,Indeterminada
1871,16,11,1994,,,14617,617,42067027,21.1,22.4,14.7,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,591,FALSE,Indeterminada,Indeterminada,Indeterminada
1872,4,9,2000,-1.36829,-89.69694,14617,617,42067027,46.5,49.2,36.4,11.25,40,1991.5,1994,0,Juvenil,Juvenil,2.5,8.5,591,FALSE,Indeterminada,Indeterminada,Indeterminada
1873,16,11,1994,,,14618,,,22.6,24,15.8,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,592,FALSE,Indeterminada,Indeterminada,Indeterminada
1874,16,11,1994,,,14619,,,22,23.7,15.3,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,593,FALSE,Indeterminada,Indeterminada,Indeterminada
1875,16,11,1994,,,14620,,,20.5,21.8,13.8,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,594,FALSE,Indeterminada,Indeterminada,Indeterminada
1876,16,11,1994,,,14621,,,21.7,23,15.6,1.05,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,595,FALSE,Indeterminada,Indeterminada,Indeterminada
1877,16,11,1994,,,14622,,,23.7,24.9,17.1,1.2,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,596,FALSE,Indeterminada,Indeterminada,Indeterminada
1878,16,11,1994,,,14623,,,21.4,22.7,15.3,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,597,FALSE,Indeterminada,Indeterminada,Indeterminada
1879,16,11,1994,,,14624,,,22.4,24.2,15.8,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,598,FALSE,Indeterminada,Indeterminada,Indeterminada
1880,16,11,1994,,,14625,,,17.4,18.2,11.4,0.45,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,599,FALSE,Indeterminada,Indeterminada,Indeterminada
1881,16,11,1994,,,14626,,,22.2,23.3,15.8,1.1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,600,FALSE,Indeterminada,Indeterminada,Indeterminada
1882,16,11,1994,,,14627,,,22.5,24,15.7,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,601,FALSE,Indeterminada,Indeterminada,Indeterminada
1883,16,11,1994,,,14628,,,22.3,24.4,16.3,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,602,FALSE,Indeterminada,Indeterminada,Indeterminada
1884,16,11,1994,,,14629,,,21.3,22.9,15.3,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,603,FALSE,Indeterminada,Indeterminada,Macho
1885,3,6,2010,-1.36705,-89.69984,14629,629,,65.9,,,,60,1991.5,1994,0,Adulta,Macho,2.5,18.5,603,FALSE,Macho,Macho,Macho
1886,16,11,1994,,,14630,,,19.7,20.6,13.6,0.63,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,604,FALSE,Indeterminada,Indeterminada,Indeterminada
1887,16,11,1994,,,14631,,,20.5,21.8,14.8,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,605,FALSE,Indeterminada,Indeterminada,Indeterminada
1888,16,11,1994,,,14632,,,19.7,21.2,13.9,0.75,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,606,FALSE,Indeterminada,Indeterminada,Indeterminada
1889,16,11,1994,,,14633,633,41861265,19,19.9,12.7,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,607,FALSE,Indeterminada,Indeterminada,Macho
1890,2,9,2000,-1.36618,-89.69947,14633,633,41861265,44,44.7,33.6,9.15,40,1991.5,1994,0,Juvenil,Juvenil,2.5,8.5,607,FALSE,Indeterminada,Indeterminada,Macho
1891,25,7,2002,-1.21575,-89.41584,14633,633,41861265,50.1,51,38.5,12,50,1991.5,1994,0,Juvenil,Juvenil,2.5,10.5,607,FALSE,Indeterminada,Indeterminada,Macho
1892,30,5,2003,-1.36618,-89.69962,14633,633,41861265,53.8,55.2,41,13,50,1991.5,1994,0,Juvenil,Juvenil,2.5,11.5,607,FALSE,Indeterminada,Indeterminada,Macho
1893,6,6,2010,-1.37269,-89.68387,14633,633,41861265,68,,,,60,1991.5,1994,0,Adulta,Macho,2.5,18.5,607,FALSE,Macho,Macho,Macho
1894,16,11,1994,,,14634,,,23.2,24.5,16.1,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,608,FALSE,Indeterminada,Indeterminada,Indeterminada
1895,16,11,1994,,,14635,,,20.3,21.9,14.3,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,609,FALSE,Indeterminada,Indeterminada,Indeterminada
1896,16,11,1994,,,14636,,,21.1,22.4,14.8,0.85,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,610,FALSE,Indeterminada,Indeterminada,Indeterminada
1897,16,11,1994,,,14637,,,20,21.6,13.8,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,611,FALSE,Indeterminada,Indeterminada,Indeterminada
1898,16,11,1994,,,14638,,,19.4,20.4,13.4,0.65,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,612,FALSE,Indeterminada,Indeterminada,Indeterminada
1899,16,11,1994,,,14639,,,21.7,22.9,15.1,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,613,FALSE,Indeterminada,Indeterminada,Indeterminada
1900,16,11,1994,,,14640,,,20,20.7,13.6,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,614,FALSE,Indeterminada,Indeterminada,Indeterminada
1901,16,11,1994,,,14641,,,22.1,24.1,15.7,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,615,FALSE,Indeterminada,Indeterminada,Indeterminada
1902,16,11,1994,,,14642,,,21.1,22.7,14.7,0.85,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,616,FALSE,Indeterminada,Indeterminada,Indeterminada
1903,16,11,1994,,,14643,,,23.7,25.1,16.8,1.1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,617,FALSE,Indeterminada,Indeterminada,Indeterminada
1904,16,11,1994,,,14644,,,18.9,20.4,13.4,0.65,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,618,FALSE,Indeterminada,Indeterminada,Indeterminada
1905,16,11,1994,,,14645,,,18.7,19.8,13.9,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,619,FALSE,Indeterminada,Indeterminada,Indeterminada
1906,4,6,2010,-1.36911,-89.68266,14645,645,,58,,,,50,1991.5,1994,0,Adulta,Juvenil,2.5,18.5,619,FALSE,,Indeterminada,Indeterminada
1907,16,11,1994,,,14646,,,20.9,22.1,14.7,0.75,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,620,FALSE,Indeterminada,Indeterminada,Indeterminada
1908,16,11,1994,,,14647,,,21.7,23.4,15.9,0.95,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,621,FALSE,Indeterminada,Indeterminada,Indeterminada
1909,16,11,1994,,,14648,,,20.6,22.2,14.6,0.75,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,622,FALSE,Indeterminada,Indeterminada,Indeterminada
1910,16,11,1994,,,14649,,,21.2,22.8,15.4,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,623,FALSE,Indeterminada,Indeterminada,Indeterminada
1911,16,11,1994,,,14650,,,19,20.5,13.3,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,624,FALSE,Indeterminada,Indeterminada,Indeterminada
1912,16,11,1994,,,14651,,,21.8,23.2,15.4,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,625,FALSE,Indeterminada,Indeterminada,Indeterminada
1913,16,11,1994,,,14652,,,21.8,24,15.5,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,626,FALSE,Indeterminada,Indeterminada,Indeterminada
1914,16,11,1994,,,14653,,,21.3,22.6,15.2,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,627,FALSE,Indeterminada,Indeterminada,Indeterminada
1915,16,11,1994,,,14654,,,22.4,24.1,15.5,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,628,FALSE,Indeterminada,Indeterminada,Indeterminada
1916,16,11,1994,,,14655,,,21,22.3,15.3,0.85,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,629,FALSE,Indeterminada,Indeterminada,Indeterminada
1917,16,11,1994,,,14656,,,19.7,21.4,14.3,0.75,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,630,FALSE,Indeterminada,Indeterminada,Indeterminada
1918,16,11,1994,,,14657,,,20.3,22,14.2,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,631,FALSE,Indeterminada,Indeterminada,Indeterminada
1919,16,11,1994,,,14658,,,18.7,20,13.4,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,632,FALSE,Indeterminada,Indeterminada,Indeterminada
1920,16,11,1994,,,14659,,,21.6,23.2,14.9,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,633,FALSE,Indeterminada,Indeterminada,Indeterminada
1921,16,11,1994,,,14660,,,19.5,21,14,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,634,FALSE,Indeterminada,Indeterminada,Indeterminada
1922,16,11,1994,,,14661,,,20.1,21.7,14.1,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,635,FALSE,Indeterminada,Indeterminada,Indeterminada
1923,16,11,1994,,,14662,,,19.1,20,13.5,0.65,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,636,FALSE,Indeterminada,Indeterminada,Indeterminada
1924,16,11,1994,,,14663,,,19.1,20.5,13.2,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,637,FALSE,Indeterminada,Indeterminada,Indeterminada
1925,16,11,1994,,,14664,,,19.8,21.3,14.2,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,638,FALSE,Indeterminada,Indeterminada,Indeterminada
1926,16,11,1994,,,14665,,,22,23.1,15.2,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,639,FALSE,Indeterminada,Indeterminada,Indeterminada
1927,16,11,1994,,,14666,,,20.3,21.5,14.3,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,640,FALSE,Indeterminada,Indeterminada,Indeterminada
1928,16,11,1994,,,14667,,,20.3,22.1,14.1,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,641,FALSE,Indeterminada,Indeterminada,Indeterminada
1929,16,11,1994,,,14668,,,19,20.3,12.9,0.55,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,642,FALSE,Indeterminada,Indeterminada,Indeterminada
1930,16,11,1994,,,14669,,,20.3,21.5,13.9,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,643,FALSE,Indeterminada,Indeterminada,Indeterminada
1931,16,11,1994,,,14670,,,17.7,18.5,12.1,0.5,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,644,FALSE,Indeterminada,Indeterminada,Indeterminada
1932,16,11,1994,,,14671,,,18.7,19.1,12.7,0.5,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,645,FALSE,Indeterminada,Indeterminada,Indeterminada
1933,16,11,1994,,,14672,,,21.7,22.8,15.3,0.9,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,646,FALSE,Indeterminada,Indeterminada,Indeterminada
1934,16,11,1994,,,14673,,,18,19.3,13.1,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,647,FALSE,Indeterminada,Indeterminada,Indeterminada
1935,16,11,1994,,,14674,,,21.3,23,15.2,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,648,FALSE,Indeterminada,Indeterminada,Indeterminada
1936,16,11,1994,,,14675,,,20,20.8,14,0.65,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,649,FALSE,Indeterminada,Indeterminada,Indeterminada
1937,16,11,1994,,,14676,,,20.7,22.4,14.7,0.8,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,650,FALSE,Indeterminada,Indeterminada,Indeterminada
1938,16,11,1994,,,14677,,,19.1,20.1,12.8,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,651,FALSE,Indeterminada,Indeterminada,Indeterminada
1939,16,11,1994,,,14678,,,22.9,24.1,16,1,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,652,FALSE,Indeterminada,Indeterminada,Indeterminada
1940,16,11,1994,,,14679,,,19.5,21,14.2,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,653,FALSE,Indeterminada,Indeterminada,Indeterminada
1941,16,11,1994,,,14680,,,20.6,21.3,14.2,0.7,20,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,654,FALSE,Indeterminada,Indeterminada,Indeterminada
1942,16,11,1994,,,14681,,,19.1,20.4,13.9,0.7,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,655,FALSE,Indeterminada,Indeterminada,Indeterminada
1943,16,11,1994,,,14682,,,17.9,19.2,12.5,0.45,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,656,FALSE,Indeterminada,Indeterminada,Indeterminada
1944,16,11,1994,,,14683,,,17.2,18.2,11.8,0.4,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,657,FALSE,Indeterminada,Indeterminada,Macho
1945,6,6,2010,-1.37274,-89.68448,14683,683,,68,,,,60,1991.5,1994,0,Adulta,Macho,2.5,18.5,657,FALSE,Macho,Macho,Macho
1946,16,11,1994,,,14684,684,41836831,17.3,18.1,11.7,0.4,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,658,FALSE,Indeterminada,Indeterminada,Indeterminada
1947,1,9,2000,-1.36514,-89.69917,14684,684,41836831,42,44.3,31.8,8.4,40,1991.5,1994,0,Juvenil,Juvenil,2.5,8.5,658,FALSE,Indeterminada,Indeterminada,Indeterminada
1948,27,7,2002,-1.21557,-89.41546,14684,684,41836831,49,51.8,38,12.5,40,1991.5,1994,0,Juvenil,Juvenil,2.5,10.5,658,FALSE,Indeterminada,Indeterminada,Indeterminada
1949,29,5,2003,-1.22077,-89.41932,14684,684,41836831,51.8,56.4,40.1,11,50,1991.5,1994,0,Juvenil,Juvenil,2.5,11.5,658,FALSE,Indeterminada,Indeterminada,Indeterminada
1950,16,11,1994,,,14685,,,16.9,18,11.7,0.45,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,659,FALSE,Indeterminada,Indeterminada,Indeterminada
1951,16,11,1994,,,14686,,,19.1,20.5,13.4,0.6,10,1991.5,1994,1,Juvenil,Indeterminada,2.5,2.5,660,FALSE,Indeterminada,Indeterminada,Indeterminada
1952,15,4,1997,,,14687,687,14893122,27.5,22.4,19.8,2,20,1992.5,1997,1,Juvenil,Indeterminada,4.5,4.5,661,FALSE,Indeterminada,Indeterminada,Indeterminada
1953,15,4,1997,,,14688,688,11570560,24,25,16.3,1.1,20,1992.5,1997,1,Juvenil,Indeterminada,4.5,4.5,662,FALSE,Indeterminada,Indeterminada,Hembra
1954,12,9,2007,-1.36618,-89.678,14688,688,11570560,57.4,57.8,41.6,18,,1992.5,1997,0,Adulta,Hembra,4.5,14.5,662,FALSE,Hembra,Hembra,Hembra
1955,15,4,1997,,,14689,689,16799325,27,29,19,2,20,1992.5,1997,1,Juvenil,Indeterminada,4.5,4.5,663,FALSE,Indeterminada,Indeterminada,Hembra
1956,30,8,2000,-1.36788,-89.67654,,689,16799325,47.7,50.8,36.8,13.5,40,1992.5,1997,0,Juvenil,Juvenil,4.5,7.5,663,FALSE,Indeterminada,Indeterminada,Hembra
1957,11,9,2007,-1.36861,-89.677,,689,16799325,67,68.4,49.5,25,,1992.5,1997,0,Adulta,Hembra,4.5,14.5,663,FALSE,Hembra,Hembra,Hembra
1958,15,4,1997,,,14690,690,17377565,26.5,27.6,18,1.6,20,1992.5,1997,1,Juvenil,Indeterminada,4.5,4.5,664,FALSE,Indeterminada,Indeterminada,Indeterminada
1959,15,4,1997,,,14691,691,15528894,27.6,30.2,19.4,1.9,20,1992.5,1997,1,Juvenil,Indeterminada,4.5,4.5,665,FALSE,Indeterminada,Indeterminada,Hembra
1960,13,9,2007,-1.36915,-89.67692,,691,15528894,62.3,66,46.5,25,,1992.5,1997,0,Adulta,Hembra,4.5,14.5,665,FALSE,Hembra,Hembra,Hembra
1961,5,6,2010,-1.36881,-89.67646,,unreadable,15528894,62.7,,,,60,1992.5,1997,0,Adulta,,4.5,17.5,665,FALSE,,Hembra,Hembra
